date,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_remainder,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
2007-12-01,3134.942,288.892,240.2660833333333,9.191527777777777,9356.0,353.0,17847.0,24693.033333333333,5.51,11.0,4.0,1.0,0.125
2007-12-02,2946.188,325.082,240.73000694444445,8.618611111111111,2090.0,6915.0,10636.0,29462.13333333333,5.51,11.0,4.0,1.0,0.125
2007-12-03,1762.06,131.914,241.07959027777775,5.165555555555556,1141.0,299.0,10428.0,17499.666666666668,5.51,11.0,4.0,1.0,0.125
2007-12-04,2067.636,145.016,241.53597916666666,6.045138888888889,1012.0,5828.0,8561.0,19059.6,5.51,11.0,4.0,1.0,0.125
2007-12-05,2153.12,178.398,241.22788194444445,6.348194444444444,3422.0,295.0,10919.0,21249.333333333336,5.51,11.0,4.0,1.0,0.125
2007-12-06,2487.934,161.936,239.7100972222222,7.337916666666667,4751.0,318.0,11908.0,24488.566666666666,5.51,11.0,4.0,1.0,0.125
2007-12-07,1769.016,147.64,240.6710486111111,5.157916666666666,459.0,3710.0,10263.0,15051.599999999999,5.51,11.0,4.0,1.0,0.125
2007-12-08,2213.404,154.34,239.55993055555555,6.508055555555556,1133.0,2354.0,12283.0,21120.066666666666,5.51,11.0,4.0,1.0,0.125
2007-12-09,2274.584,200.936,239.9150763888889,6.701527777777779,4176.0,2428.0,8728.0,22577.73333333333,5.51,11.0,4.0,1.0,0.125
2007-12-10,1758.754,125.012,241.90383333333335,5.174583333333333,1102.0,278.0,8281.0,19651.566666666666,5.51,11.0,4.0,1.0,0.125
2007-12-11,2305.104,133.698,241.4602361111111,6.7122222222222225,1050.0,3817.0,12740.0,20811.4,5.51,11.0,4.0,1.0,0.125
2007-12-12,1588.062,116.886,242.47632638888888,4.591111111111111,1152.0,254.0,7759.0,17302.7,5.51,11.0,4.0,1.0,0.125
2007-12-13,1847.746,111.49,241.82734027777778,5.419583333333334,1103.0,1448.0,8911.0,19333.766666666666,5.51,11.0,4.0,1.0,0.125
2007-12-14,1974.808,179.55,241.9859236111111,5.757777777777778,980.0,3849.0,12941.0,15143.466666666667,5.51,11.0,4.0,1.0,0.125
2007-12-15,2736.876,157.626,241.28064583333332,7.98,1706.0,3687.0,14313.0,25908.6,5.51,11.0,4.0,1.0,0.125
2007-12-16,2762.218,126.938,242.6849861111111,7.992222222222222,3410.0,2281.0,12929.0,27416.966666666667,5.51,11.0,4.0,1.0,0.125
2007-12-17,1798.496,105.216,242.62617708333335,5.189930555555556,1636.0,243.0,10567.0,17528.933333333334,5.51,11.0,4.0,1.0,0.125
2007-12-18,2623.194,144.08,242.93998611111112,7.602083333333334,1123.0,5810.0,11093.0,25693.9,5.51,11.0,4.0,1.0,0.125
2007-12-19,2196.052,109.336,242.70109722222224,6.334444444444444,1233.0,2658.0,11679.0,21030.86666666667,5.51,11.0,4.0,1.0,0.125
2007-12-20,1949.758,119.434,243.16793750000002,5.613333333333333,1859.0,276.0,13592.0,16768.966666666667,5.51,11.0,4.0,1.0,0.125
2007-12-21,1982.576,106.47,242.88163194444445,5.713749999999999,1191.0,200.0,12251.0,19400.933333333334,5.51,11.0,4.0,1.0,0.125
2007-12-22,2611.264,141.314,242.14553472222224,7.593472222222222,3819.0,4550.0,12673.0,22479.066666666666,5.51,11.0,4.0,1.0,0.125
2007-12-23,2409.048,176.272,242.5579375,6.982777777777779,1971.0,3091.0,11962.0,23126.800000000003,5.51,11.0,4.0,1.0,0.125
2007-12-24,2257.848,149.754,242.6504236111111,6.549722222222223,2985.0,2316.0,14350.0,17979.800000000003,5.51,11.0,4.0,1.0,0.125
2007-12-25,2694.968,151.812,242.98086805555556,7.790972222222222,4588.0,3368.0,9084.0,27876.13333333333,5.51,11.0,4.0,1.0,0.125
2007-12-26,2580.28,140.314,242.39239583333332,7.426111111111111,1109.0,2773.0,9480.0,29642.666666666664,5.51,11.0,4.0,1.0,0.125
2007-12-27,2532.198,190.582,242.1116111111111,7.395833333333333,4122.0,1490.0,7960.0,28631.300000000003,5.51,11.0,4.0,1.0,0.125
2007-12-28,3113.052,206.8,242.28447916666667,9.030555555555555,1980.0,8554.0,15823.0,25527.199999999997,5.51,11.0,4.0,1.0,0.125
2007-12-29,3298.956,199.892,240.55066666666667,9.56,4836.0,2434.0,14906.0,32806.6,5.51,11.0,4.0,1.0,0.125
2007-12-30,2558.916,178.436,242.0991736111111,7.465694444444445,3595.0,3597.0,13485.0,21971.6,5.51,11.0,4.0,1.0,0.125
2007-12-31,2216.542,145.536,241.09479166666668,6.455,0.0,3457.0,14071.0,19414.36666666667,5.51,11.0,4.0,1.0,0.125
2008-01-01,2759.738,142.508,241.0366736111111,7.978611111111111,2461.0,2739.0,12355.0,28440.63333333333,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-02,1644.106,111.666,242.41745138888888,4.770416666666667,0.0,3094.0,8987.0,15320.766666666666,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-03,1510.108,121.182,243.0774583333333,4.401666666666666,1130.0,846.0,6671.0,16521.466666666667,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-04,2291.852,136.706,241.27338194444442,6.715138888888888,1241.0,5326.0,11752.0,19878.533333333333,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-05,2183.248,129.464,238.82294444444443,6.446805555555556,2113.0,286.0,14591.0,19397.466666666667,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-06,1825.184,116.958,239.40729166666668,5.390138888888889,1966.0,2445.0,7824.0,18184.733333333334,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-07,1695.814,116.172,240.74393750000002,4.915277777777778,1288.0,282.0,10294.0,16399.566666666666,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-08,2043.55,127.452,240.82180555555558,5.99,2197.0,3511.0,9793.0,18558.166666666664,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-09,1788.44,125.336,241.2586388888889,5.231944444444444,1162.0,284.0,8963.0,19398.333333333332,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-10,1894.076,120.504,240.80713888888891,5.5945833333333335,1307.0,285.0,9992.0,19983.933333333334,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-11,1705.818,95.484,240.41004861111108,4.963472222222222,1261.0,290.0,7997.0,18882.3,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-12,2871.408,162.724,239.96018055555552,8.523888888888889,5594.0,2621.0,11116.0,28525.800000000003,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-13,2886.105,144.765,239.74699652777778,8.45673611111111,6505.5,341.5,9378.5,31876.25,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-14,2024.932,120.11,240.29900694444444,6.014583333333333,5918.0,339.0,9738.0,17753.86666666667,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-15,2686.912,113.144,240.7094861111111,7.891249999999999,782.0,6883.0,14512.0,22604.86666666667,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-16,2135.852,128.93,240.42214583333333,6.319583333333334,1162.0,3430.0,9391.0,21614.533333333333,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-17,1572.282,116.718,241.62799305555555,4.6450000000000005,1007.0,350.0,8657.0,16190.7,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-18,2186.988,119.29,239.93293055555554,6.432222222222222,1034.0,846.0,14983.0,19586.800000000003,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-19,1980.306,134.982,239.60592361111114,5.828888888888889,2521.0,6054.0,8015.0,16415.1,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-20,1740.368,138.614,239.94454166666668,5.148888888888889,1775.0,380.0,4940.0,21911.133333333335,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-21,1858.998,122.4,239.56475,5.519027777777778,0.0,376.0,10447.0,20160.3,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-22,2325.018,143.462,240.09477777777778,6.92875,4670.0,7640.0,7552.0,18888.300000000003,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-23,1882.308,107.984,240.90704861111112,5.520277777777777,1116.0,387.0,13359.0,16509.8,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-24,1645.022,104.306,240.77922916666668,4.887916666666667,1107.0,320.0,5935.0,20055.033333333333,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-25,2239.856,119.626,240.70544444444445,6.544027777777777,0.0,2421.0,11409.0,23500.933333333334,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-26,2834.988,168.422,239.76020833333334,8.366666666666667,4925.0,311.0,15606.0,26407.800000000003,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-27,2381.766,140.758,241.3036736111111,6.984861111111112,3725.0,3818.0,7367.0,24786.1,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-28,2308.196,107.836,240.46677777777776,6.769583333333334,1142.0,280.0,12792.0,24255.933333333334,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-29,2676.024,117.176,240.62310416666668,7.8422222222222215,1487.0,6199.0,11077.0,25837.4,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-30,1640.646,116.47,241.61465277777776,4.826388888888889,0.0,261.0,7261.0,19822.1,4.89,9.0,3.0,2.0,0.15384615384615385
2008-01-31,1953.922,137.576,241.88574999999997,5.793333333333333,1165.0,267.0,9437.0,21696.366666666665,4.89,9.0,3.0,2.0,0.15384615384615385
2008-02-01,1534.652,179.25,240.36027083333332,4.5176388888888885,336.0,280.0,7241.0,17720.533333333333,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-02,2940.447,231.422,240.28889930555556,8.656319444444446,6283.5,2764.0,15205.0,24754.949999999997,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-03,2084.568,153.708,240.34072222222224,6.135694444444444,2319.0,4435.0,8452.0,19536.800000000003,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-04,1628.138,104.034,240.25520833333334,4.777222222222222,1161.0,252.0,9531.0,16191.633333333335,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-05,2472.456,152.786,240.97691666666668,7.2105555555555565,1098.0,7803.0,13717.0,18589.6,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-06,1669.54,114.26,238.41371527777778,4.9336111111111105,2114.0,356.0,8428.0,16927.666666666668,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-07,1518.31,108.706,241.07054861111112,4.439305555555555,0.0,295.0,8089.0,16921.166666666668,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-08,1950.564,119.094,240.43311805555555,5.747222222222222,940.0,1921.0,9563.0,20085.4,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-09,2102.276,144.528,241.76450694444446,6.09,2050.0,2838.0,10293.0,19856.933333333334,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-10,2184.714,151.736,241.2752013888889,6.396805555555555,2562.0,2955.0,10128.0,20766.9,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-11,1692.016,102.246,241.69219444444445,4.931805555555556,1018.0,297.0,8930.0,17955.266666666666,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-12,1987.798,130.946,239.50915277777779,5.847083333333333,2009.0,1856.0,12138.0,17126.966666666667,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-13,1900.498,128.478,241.20309722222223,5.5801388888888885,2530.0,3615.0,7568.0,17961.966666666667,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-14,1604.622,113.646,240.76481944444447,4.68375,1300.0,291.0,9299.0,15853.7,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-15,2005.208,107.952,241.89060416666663,5.78125,1109.0,1723.0,13417.0,17171.13333333333,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-16,2346.948,138.994,241.08755555555555,6.893888888888889,1076.0,2360.0,11599.0,24080.800000000003,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-17,1933.368,120.07600000000001,242.46983333333333,5.654444444444445,3182.0,2257.0,6049.0,20734.8,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-18,1514.404,101.972,242.06393055555554,4.37625,0.0,251.0,10345.0,14644.066666666666,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-19,2126.916,137.568,241.01013194444445,6.219722222222222,1881.0,4711.0,11200.0,17656.6,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-20,2253.79,190.268,241.66968749999998,6.608333333333333,3655.0,5516.0,7704.0,20688.166666666664,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-21,1633.85,112.274,240.7503888888889,4.788472222222222,0.0,307.0,8523.0,18400.833333333332,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-22,1732.564,121.688,241.43576388888889,5.055277777777778,1167.0,1985.0,10101.0,15623.066666666666,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-23,1836.534,132.504,239.6676111111111,5.411527777777778,1684.0,2250.0,10074.0,16600.9,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-24,1263.008,107.332,240.37779861111113,3.638888888888889,754.0,332.0,11447.0,8517.133333333335,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-25,504.488,91.72,239.77600694444445,1.4555555555555555,0.0,321.0,1856.0,6231.133333333333,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-26,507.12,84.59,239.5333263888889,1.4590277777777778,0.0,295.0,2013.0,6144.0,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-27,566.72,86.168,239.5540208333333,1.6341666666666665,0.0,326.0,2969.0,6150.333333333334,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-28,509.18399999999997,83.248,239.80427083333336,1.4669444444444446,0.0,281.0,2028.0,6177.4,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-02-29,1333.348,88.948,238.03849305555556,3.872638888888889,0.0,3773.0,8062.0,10387.466666666667,3.2399999999999998,8.0,2.0,1.0,0.0625
2008-03-01,1141.876,105.158,239.4315138888889,3.277638888888889,0.0,1287.0,2724.0,15020.266666666666,8.25,19.0,7.0,1.0,0.0
2008-03-02,1162.226,144.71,239.74624305555557,3.425,0.0,5244.0,2565.0,11561.433333333334,8.25,19.0,7.0,1.0,0.0
2008-03-03,1040.55,114.334,240.3519861111111,2.9775,0.0,2207.0,1755.0,13380.5,8.25,19.0,7.0,1.0,0.0
2008-03-04,1668.99,108.958,241.02641666666665,4.867638888888889,1249.0,2443.0,9415.0,14709.5,8.25,19.0,7.0,1.0,0.0
2008-03-05,2037.208,140.898,241.06524305555556,5.970833333333333,1145.0,9797.0,5529.0,17482.466666666667,8.25,19.0,7.0,1.0,0.0
2008-03-06,2503.208,106.184,240.4292291666667,7.214583333333334,1082.0,372.0,6965.0,33301.13333333333,8.25,19.0,7.0,1.0,0.0
2008-03-07,1862.956,129.392,240.81606944444445,5.441666666666666,1235.0,3471.0,9033.0,17310.266666666666,8.25,19.0,7.0,1.0,0.0
2008-03-08,2248.66,237.08,241.59095138888887,6.588333333333334,6286.0,346.0,8435.0,22410.666666666664,8.25,19.0,7.0,1.0,0.0
2008-03-09,1560.458,135.574,240.74638194444444,4.591111111111111,2607.0,333.0,4155.0,18912.633333333335,8.25,19.0,7.0,1.0,0.0
2008-03-10,1618.686,127.124,241.72734722222222,4.7125,2009.0,368.0,8660.0,15941.099999999999,8.25,19.0,7.0,1.0,0.0
2008-03-11,2200.042,151.1,240.4241527777778,6.466944444444445,1271.0,3901.0,12936.0,18559.36666666667,8.25,19.0,7.0,1.0,0.0
2008-03-12,1774.232,138.194,241.05720833333334,5.1722222222222225,1120.0,2374.0,11042.0,15034.533333333333,8.25,19.0,7.0,1.0,0.0
2008-03-13,1675.514,128.474,240.802625,4.941666666666666,3263.0,3590.0,5464.0,15608.233333333334,8.25,19.0,7.0,1.0,0.0
2008-03-14,2210.22,159.748,240.62736805555554,6.44625,980.0,3881.0,14476.0,17500.0,8.25,19.0,7.0,1.0,0.0
2008-03-15,1576.3,154.412,240.19799305555554,4.6506944444444445,2550.0,502.0,5910.0,17309.666666666668,8.25,19.0,7.0,1.0,0.0
2008-03-16,1801.96,173.652,241.29466666666667,5.298333333333334,2394.0,566.0,11286.0,15786.666666666668,8.25,19.0,7.0,1.0,0.0
2008-03-17,1706.9180000000001,175.274,240.8052291666667,5.006944444444445,236.0,6651.0,9346.0,12215.633333333339,8.25,19.0,7.0,1.0,0.0
2008-03-18,1917.566,147.44,241.9289861111111,5.571944444444445,1156.0,4019.0,12544.0,14240.433333333334,8.25,19.0,7.0,1.0,0.0
2008-03-19,1308.448,142.498,242.40221527777777,3.825555555555556,2110.0,411.0,6154.0,13132.466666666667,8.25,19.0,7.0,1.0,0.0
2008-03-20,1253.2740000000001,120.854,241.76258333333334,3.6595833333333334,1107.0,478.0,6670.0,12632.900000000001,8.25,19.0,7.0,1.0,0.0
2008-03-21,2066.442,223.824,241.36990972222222,6.038194444444445,2171.0,4778.0,13275.0,14216.699999999997,8.25,19.0,7.0,1.0,0.0
2008-03-22,2053.516,185.68,241.61215277777777,6.020277777777778,3322.0,588.0,12405.0,17910.26666666667,8.25,19.0,7.0,1.0,0.0
2008-03-23,2325.99,152.446,242.65262500000003,6.790555555555556,6279.0,2112.0,13878.0,16497.5,8.25,19.0,7.0,1.0,0.0
2008-03-24,1976.27,131.11599999999999,242.7059201388889,5.758611111111111,1131.0,5988.5,7026.0,18792.333333333336,8.25,19.0,7.0,1.0,0.0
2008-03-25,2015.856,127.832,242.1382152777778,5.870555555555556,2246.0,3677.0,13494.0,14180.599999999999,8.25,19.0,7.0,1.0,0.0
2008-03-26,1633.472,133.598,242.8097986111111,4.763055555555556,2547.0,3831.0,7547.0,13299.533333333333,8.25,19.0,7.0,1.0,0.0
2008-03-27,1370.8220000000001,116.44,242.0955416666667,3.9608333333333334,0.0,356.0,9022.0,13469.033333333333,8.25,19.0,7.0,1.0,0.0
2008-03-28,1885.424,137.64,242.32334027777776,5.479027777777778,2325.0,3605.0,11581.0,13912.733333333334,8.25,19.0,7.0,1.0,0.0
2008-03-29,2471.15,175.068,241.2535486111111,7.209305555555555,5153.0,375.0,17240.0,18417.833333333336,8.25,19.0,7.0,1.0,0.0
2008-03-30,2146.392,175.97,241.16375694444443,6.2775,5045.0,1315.0,9769.0,19644.199999999997,8.25,19.0,7.0,1.0,0.0
2008-03-31,1377.57,130.86,242.72704166666668,4.005972222222223,1091.0,411.0,9387.0,12070.5,8.25,19.0,7.0,1.0,0.0
2008-04-01,2129.052,170.396,241.61580555555557,6.202500000000001,1079.0,6657.0,14515.0,13233.199999999997,4.64,12.0,3.0,0.0,0.0625
2008-04-02,1691.672,142.54,238.66715972222224,5.007638888888889,1106.0,3674.0,7989.0,15425.533333333333,4.64,12.0,3.0,0.0,0.0625
2008-04-03,1128.756,121.236,240.69424305555557,3.2808333333333333,0.0,422.0,6901.0,11489.599999999999,4.64,12.0,3.0,0.0,0.0625
2008-04-04,1631.918,125.306,241.33105555555554,4.726388888888889,2133.0,775.0,13246.0,11044.633333333335,4.64,12.0,3.0,0.0,0.0625
2008-04-05,1970.762,203.684,240.55802777777777,5.784861111111112,2929.0,874.0,13644.0,15399.033333333333,4.64,12.0,3.0,0.0,0.0625
2008-04-06,1696.318,150.572,241.14960416666665,4.946388888888889,1124.0,2615.0,7552.0,16980.966666666667,4.64,12.0,3.0,0.0,0.0625
2008-04-07,1538.838,141.28,243.2283263888889,4.484166666666667,2420.0,672.0,9466.0,13089.3,4.64,12.0,3.0,0.0,0.0625
2008-04-08,2657.516,184.176,242.06658333333334,7.6994444444444445,2752.0,10713.0,17519.0,13307.933333333334,4.64,12.0,3.0,0.0,0.0625
2008-04-09,1218.852,132.864,242.31770833333334,3.5229166666666667,0.0,376.0,9003.0,10935.2,4.64,12.0,3.0,0.0,0.0625
2008-04-10,1477.746,163.68,241.94904861111112,4.305416666666667,3261.0,457.0,6527.0,14384.099999999999,4.64,12.0,3.0,0.0,0.0625
2008-04-11,1877.664,143.89,240.758375,5.452638888888889,1802.0,491.0,14522.0,14479.400000000001,4.64,12.0,3.0,0.0,0.0625
2008-04-12,2800.014,392.272,241.0631736111111,8.218194444444444,7076.0,2499.0,15225.0,21866.9,4.64,12.0,3.0,0.0,0.0625
2008-04-13,2232.986,213.514,240.4233263888889,6.551805555555556,2554.0,5942.0,13007.0,15713.433333333334,4.64,12.0,3.0,0.0,0.0625
2008-04-14,1589.5819999999999,154.958,242.31405555555554,4.604305555555555,0.0,425.0,11197.0,14871.03333333333,4.64,12.0,3.0,0.0,0.0625
2008-04-15,1670.406,178.782,241.23874305555555,4.909583333333334,1174.0,3998.0,9874.0,12794.099999999999,4.64,12.0,3.0,0.0,0.0625
2008-04-16,1489.064,125.904,241.74438888888886,4.316111111111111,838.0,403.0,11322.0,12254.733333333334,4.64,12.0,3.0,0.0,0.0625
2008-04-17,1395.862,145.878,241.40359722222223,4.104305555555555,1719.0,417.0,8638.0,12490.366666666665,4.64,12.0,3.0,0.0,0.0625
2008-04-18,1862.39,184.646,240.6415763888889,5.457638888888889,2174.0,3832.0,10921.0,14112.833333333332,4.64,12.0,3.0,0.0,0.0625
2008-04-19,2253.71,245.284,241.14318055555555,6.636111111111111,4319.0,2457.0,14722.0,16063.833333333336,4.64,12.0,3.0,0.0,0.0625
2008-04-20,1791.418,227.854,241.43287500000002,5.260555555555555,1030.0,4544.0,10401.0,13881.966666666667,4.64,12.0,3.0,0.0,0.0625
2008-04-21,1164.156,175.4,241.99249305555557,3.404166666666667,0.0,2673.0,6788.0,9941.599999999999,4.64,12.0,3.0,0.0,0.0625
2008-04-22,1627.676,193.15,240.95971527777778,4.7725,971.0,5093.0,10603.0,10460.933333333334,4.64,12.0,3.0,0.0,0.0625
2008-04-23,1357.328,189.502,241.51134027777778,3.9675,1380.0,492.0,8406.0,12344.133333333335,4.64,12.0,3.0,0.0,0.0625
2008-04-24,1043.772,171.924,240.60532638888887,3.0580555555555557,1263.0,522.0,5296.0,10315.199999999997,4.64,12.0,3.0,0.0,0.0625
2008-04-25,1267.734,162.224,241.00715277777778,3.7,824.0,2004.0,9400.0,8900.900000000001,4.64,12.0,3.0,0.0,0.0625
2008-04-26,903.166,168.696,240.79256249999997,2.634027777777778,0.0,634.0,3586.0,10832.766666666666,4.64,12.0,3.0,0.0,0.0625
2008-04-27,1008.24,198.118,240.90728472222222,2.96375,693.0,588.0,5488.0,10035.0,4.64,12.0,3.0,0.0,0.0625
2008-04-28,659.052,167.118,240.97845833333332,1.9506944444444445,0.0,621.0,2786.0,7577.200000000001,4.64,12.0,3.0,0.0,0.0625
2008-04-29,1972.616,215.356,240.70690277777777,5.770694444444444,1402.0,5411.0,10481.0,15582.933333333334,4.64,12.0,3.0,0.0,0.0625
2008-04-30,1101.7259999999999,171.556,241.43364583333334,3.218611111111111,1057.0,590.0,6653.0,10062.099999999999,4.64,12.0,3.0,0.0,0.0625
2008-05-01,576.014,150.696,241.4462638888889,1.7023611111111112,0.0,530.0,2586.0,6484.233333333334,6.21,8.0,3.0,1.0,0.0
2008-05-02,1497.768,205.568,241.64894444444442,4.377777777777778,3114.0,584.0,8687.0,12577.8,6.21,8.0,3.0,1.0,0.0
2008-05-03,1289.6,202.004,240.8336875,3.8009722222222218,996.0,541.0,6535.0,13421.333333333332,6.21,8.0,3.0,1.0,0.0
2008-05-04,1470.97,209.422,241.38047916666667,4.3625,2196.0,2872.0,5464.0,13984.166666666668,6.21,8.0,3.0,1.0,0.0
2008-05-05,1366.932,185.75,240.73685416666666,3.997777777777778,1008.0,378.0,10197.0,11199.2,6.21,8.0,3.0,1.0,0.0
2008-05-06,1789.98,199.596,240.29031944444444,5.245972222222222,1354.0,5410.0,12200.0,10869.0,6.21,8.0,3.0,1.0,0.0
2008-05-07,1176.264,190.956,241.0812638888889,3.4575,1030.0,423.0,6649.0,11502.400000000001,6.21,8.0,3.0,1.0,0.0
2008-05-08,2116.698,253.244,239.85129166666667,6.178472222222222,3667.0,702.0,12717.0,18192.300000000003,6.21,8.0,3.0,1.0,0.0
2008-05-09,1747.272,229.874,240.47122222222222,5.136111111111111,2229.0,423.0,11904.0,14565.2,6.21,8.0,3.0,1.0,0.0
2008-05-10,1909.128,289.814,240.08622916666667,5.636388888888889,6950.0,612.0,11714.0,12542.8,6.21,8.0,3.0,1.0,0.0
2008-05-11,1610.92,275.702,240.48559722222222,4.804166666666666,563.0,1340.0,6930.0,18015.666666666668,6.21,8.0,3.0,1.0,0.0
2008-05-12,1524.204,229.14,241.041625,4.519444444444445,2082.0,1085.0,11959.0,10277.400000000001,6.21,8.0,3.0,1.0,0.0
2008-05-13,1476.894,236.468,240.3740625,4.391805555555555,823.0,4089.0,8370.0,11332.900000000001,6.21,8.0,3.0,1.0,0.0
2008-05-14,1584.262,277.374,240.7085138888889,4.713333333333333,2467.0,3436.0,9716.0,10785.366666666665,6.21,8.0,3.0,1.0,0.0
2008-05-15,1162.768,237.724,240.35039583333335,3.5220833333333337,868.0,570.0,6820.0,11121.466666666667,6.21,8.0,3.0,1.0,0.0
2008-05-16,1651.044,235.528,239.61642361111112,4.924444444444444,2228.0,2568.0,8957.0,13764.400000000001,6.21,8.0,3.0,1.0,0.0
2008-05-17,1657.454,275.896,239.4728611111111,4.951527777777778,2158.0,935.0,12472.0,12059.233333333334,6.21,8.0,3.0,1.0,0.0
2008-05-18,1803.958,254.492,239.68268750000001,5.4094444444444445,1775.0,5355.0,8626.0,14309.966666666667,6.21,8.0,3.0,1.0,0.0
2008-05-19,1030.262,175.736,240.43187500000002,3.0694444444444446,1014.0,558.0,7503.0,8096.033333333333,6.21,8.0,3.0,1.0,0.0
2008-05-20,1581.334,184.082,241.01960416666665,4.682222222222222,1352.0,2431.0,11977.0,10595.566666666666,6.21,8.0,3.0,1.0,0.0
2008-05-21,1324.112,190.326,240.7605138888889,3.9166666666666665,1989.0,474.0,9251.0,10354.533333333333,6.21,8.0,3.0,1.0,0.0
2008-05-22,976.868,169.816,239.50019444444447,2.9559722222222224,996.0,440.0,6475.0,8370.133333333333,6.21,8.0,3.0,1.0,0.0
2008-05-23,1484.916,178.958,239.49885416666666,4.358611111111111,0.0,1390.0,14734.0,8624.599999999999,6.21,8.0,3.0,1.0,0.0
2008-05-24,1580.176,285.55,240.72490277777777,4.669027777777777,1027.0,569.0,12833.0,11907.266666666666,6.21,8.0,3.0,1.0,0.0
2008-05-25,2048.504,290.416,239.94564583333332,6.136527777777778,4307.0,8811.0,6016.0,15007.73333333333,6.21,8.0,3.0,1.0,0.0
2008-05-26,1289.71,220.698,240.36368750000003,3.9297222222222223,985.0,666.0,9284.0,10560.166666666668,6.21,8.0,3.0,1.0,0.0
2008-05-27,1708.7,207.466,239.39086805555553,5.1073611111111115,0.0,5352.0,11478.0,11648.333333333332,6.21,8.0,3.0,1.0,0.0
2008-05-28,1114.372,235.644,241.32269444444444,3.3505555555555557,3138.0,512.0,6709.0,8213.866666666665,6.21,8.0,3.0,1.0,0.0
2008-05-29,1135.076,186.832,237.67515972222222,3.4756944444444446,1004.0,507.0,8703.0,8703.933333333334,6.21,8.0,3.0,1.0,0.0
2008-05-30,1397.244,182.218,240.55369444444446,4.202916666666667,0.0,3019.0,11298.0,8970.400000000001,6.21,8.0,3.0,1.0,0.0
2008-05-31,1641.47,249.924,240.65420138888888,4.923055555555555,1764.0,2328.0,11858.0,11407.833333333332,6.21,8.0,3.0,1.0,0.0
2008-06-01,1848.876,225.34,240.62318055555556,5.423194444444444,1906.0,545.0,11307.0,17056.6,1.8,5.0,1.0,0.0,0.0
